InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country
551185,23053,RECYCLED ACAPULCO MAT PINK,4,8.25,16103.0,United Kingdom
539502,22412,METAL SIGN NEIGHBOURHOOD WITCH,3,2.1,14099.0,United Kingdom
561615,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,0.55,13319.0,United Kingdom
556484,22746,POPPY'S PLAYHOUSE LIVINGROOM,1,2.1,16938.0,United Kingdom
562965,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,0.42,18226.0,United Kingdom
573576,22699,ROSES REGENCY TEACUP AND SAUCER,2,5.79,14096.0,United Kingdom
581587,22727,ALARM CLOCK BAKELIKE RED,4,3.75,12680.0,France
572329,22211,WOOD STAMP SET FLOWERS,12,0.83,14019.0,United Kingdom
562105,21259,VICTORIAN SEWING BOX SMALL,2,5.95,15271.0,United Kingdom
549789,21976,PACK OF 60 MUSHROOM CAKE CASES,24,0.55,17160.0,United Kingdom
550612,84569A,PACK 3 IRON ON DOG PATCHES,2,1.25,14662.0,United Kingdom
546524,47570B,TEA TIME TABLE CLOTH,1,10.65,17811.0,United Kingdom
565471,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,13931.0,United Kingdom
564089,85099B,JUMBO BAG RED RETROSPOT,70,2.08,15971.0,United Kingdom
540839,22699,ROSES REGENCY TEACUP AND SAUCER,1,2.95,16791.0,United Kingdom
552817,20972,PINK CREAM FELT CRAFT TRINKET BOX,12,1.25,13136.0,United Kingdom
577010,16011,ANIMAL STICKERS,24,0.21,15506.0,United Kingdom
574480,23210,WHITE ROCKING HORSE HAND PAINTED,24,1.25,15010.0,United Kingdom
580402,23314,VINTAGE CHRISTMAS TABLECLOTH,2,12.5,13536.0,United Kingdom
566786,22385,JUMBO BAG SPACEBOY DESIGN,10,2.08,13518.0,United Kingdom
570424,23157,SET OF 6 NATIVITY MAGNETS,3,2.08,17372.0,United Kingdom
571737,22077,6 RIBBONS RUSTIC CHARM,12,1.95,14367.0,United Kingdom
576339,20682,RED RETROSPOT CHILDRENS UMBRELLA,3,6.63,14096.0,United Kingdom
539049,22355,CHARLOTTE BAG SUKI DESIGN,10,0.85,15615.0,United Kingdom
568063,23351,ROLL WRAP 50'S CHRISTMAS,12,1.25,15981.0,United Kingdom
574676,22507,MEMO BOARD RETROSPOT  DESIGN,1,4.95,16243.0,United Kingdom
580500,23419,HOME SWEET HOME BOTTLE,1,2.08,17131.0,United Kingdom
558878,23126,FELTCRAFT GIRL AMELIE KIT,1,4.95,16385.0,United Kingdom
578935,23582,VINTAGE DOILY JUMBO BAG RED,1,2.08,15351.0,United Kingdom
574306,22339,CHRISTMAS TREE PAINTED ZINC,96,0.19,17481.0,United Kingdom
567482,21916,SET 12 RETRO WHITE CHALK STICKS,1,0.42,16464.0,United Kingdom
572092,23371,SET 36 COLOUR PENCILS SPACEBOY,1,1.25,17125.0,United Kingdom
541854,21826,EIGHT PIECE DINOSAUR SET,1,1.25,18283.0,United Kingdom
562085,23128,FELTCRAFT BOY JEAN-PAUL KIT,4,4.95,15228.0,United Kingdom
578705,21731,RED TOADSTOOL LED NIGHT LIGHT,3,1.65,12531.0,Germany
557141,22998,TRAVEL CARD WALLET KEEP CALM,24,0.42,16779.0,United Kingdom
565748,22698,PINK REGENCY TEACUP AND SAUCER,24,2.55,14156.0,EIRE
537592,22585,PACK OF 6 BIRDY GIFT TAGS,144,1.06,17491.0,United Kingdom
553686,22555,PLASTERS IN TIN STRONGMAN,12,1.65,14911.0,EIRE
580213,23313,VINTAGE CHRISTMAS BUNTING,5,4.95,17495.0,United Kingdom
571377,22839,3 TIER CAKE TIN GREEN AND CREAM,1,14.95,14911.0,EIRE
566781,22556,PLASTERS IN TIN CIRCUS PARADE,12,1.65,17333.0,United Kingdom
539211,22151,PLACE SETTING WHITE HEART,48,0.42,16743.0,United Kingdom
549744,22083,PAPER CHAIN KIT RETROSPOT,18,2.95,15240.0,United Kingdom
578233,23209,LUNCH BAG VINTAGE DOILY,10,1.65,14049.0,United Kingdom
558105,21788,KIDS RAIN MAC BLUE,2,0.85,15644.0,United Kingdom
543251,22840,ROUND CAKE TIN VINTAGE RED,2,7.95,14194.0,United Kingdom
553363,21746,SMALL RED RETROSPOT WINDMILL,12,1.25,13650.0,United Kingdom
546732,21425,SKULLS STORAGE BOX LARGE,1,2.95,14606.0,United Kingdom
563012,22082,RIBBON REEL STRIPES DESIGN,5,1.65,17284.0,United Kingdom
580399,23497,CLASSIC CHROME BICYCLE BELL,12,1.45,13471.0,United Kingdom
569327,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,12,1.25,15091.0,United Kingdom
567211,21915,RED  HARMONICA IN BOX,2,1.25,14159.0,United Kingdom
570409,23199,JUMBO BAG APPLES,10,2.08,12682.0,France
550827,22254,FELT TOADSTOOL LARGE,12,1.25,12670.0,France
566281,23355,HOT WATER BOTTLE KEEP CALM,1,4.95,12748.0,United Kingdom
540372,22030,SWALLOWS GREETING CARD,12,0.42,13081.0,United Kingdom
553384,22425,ENAMEL COLANDER CREAM,1,4.95,16899.0,United Kingdom
580401,23543,WALL ART KEEP CALM,4,8.25,17618.0,United Kingdom
573346,23215,JINGLE BELL HEART ANTIQUE SILVER,1,2.08,17255.0,United Kingdom
537196,21892,TRADITIONAL WOODEN CATCH CUP GAME,1,1.25,15426.0,United Kingdom
561701,23251,VINTAGE RED ENAMEL TRIM MUG,12,1.25,13102.0,United Kingdom
538202,21034,REX CASH+CARRY JUMBO SHOPPER,1,0.95,14667.0,United Kingdom
545053,22470,HEART OF WICKER LARGE,5,2.95,17516.0,United Kingdom
573898,22866,HAND WARMER SCOTTY DOG DESIGN,1,2.1,14562.0,United Kingdom
552290,21123,SET/10 IVORY POLKADOT PARTY CANDLES,2,1.25,16007.0,United Kingdom
573381,22974,CHILDRENS DOLLY GIRL MUG,3,1.65,17590.0,United Kingdom
578822,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,0.83,13437.0,United Kingdom
548405,22090,PAPER BUNTING RETROSPOT,6,2.95,17088.0,United Kingdom
576099,48188,DOORMAT WELCOME PUPPIES,2,8.25,13021.0,United Kingdom
543446,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2.95,15827.0,United Kingdom
560781,22629,SPACEBOY LUNCH BOX,12,1.95,13969.0,United Kingdom
568589,22363,GLASS JAR MARMALADE,6,2.95,17405.0,United Kingdom
580137,23241,TREASURE TIN GYMKHANA DESIGN,2,2.08,17566.0,United Kingdom
564174,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,5.95,14191.0,United Kingdom
540257,22222,CAKE PLATE LOVEBIRD WHITE,1,4.95,12748.0,United Kingdom
577855,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,3,0.85,15877.0,United Kingdom
568132,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,5,1.25,15549.0,United Kingdom
570964,22312,OFFICE MUG WARMER POLKADOT,12,2.95,12766.0,Portugal
574852,21232,STRAWBERRY CERAMIC TRINKET POT,9,1.25,15493.0,United Kingdom
552854,21198,WHITE HEART CONFETTI IN TUBE,12,1.65,14748.0,United Kingdom
564144,84926F,PSYCHEDELIC TILE COASTER,24,0.29,13939.0,United Kingdom
575602,23375,50'S CHRISTMAS PAPER GIFT BAG,20,0.82,17059.0,United Kingdom
555264,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,8.5,17757.0,United Kingdom
550331,22817,CARD SUKI BIRTHDAY,12,0.42,15555.0,United Kingdom
554356,23084,RABBIT NIGHT LIGHT,18,2.08,12670.0,France
550819,22265,EASTER DECORATION NATURAL CHICK,4,0.65,17530.0,United Kingdom
576650,22030,SWALLOWS GREETING CARD,12,0.42,14286.0,United Kingdom
574034,21172,PARTY METAL SIGN,3,1.45,17841.0,United Kingdom
546915,22970,LONDON BUS COFFEE MUG,6,2.55,15695.0,United Kingdom
537346,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,7.95,15301.0,United Kingdom
571642,21584,RETROSPOT SMALL TUBE MATCHES,1,1.65,17203.0,United Kingdom
552004,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,0.65,17522.0,United Kingdom
581334,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,0.42,17841.0,United Kingdom
569815,22381,TOY TIDY PINK POLKADOT,500,1.85,15838.0,United Kingdom
561517,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2.08,18226.0,United Kingdom
563709,22078,RIBBON REEL LACE DESIGN,1,2.1,15472.0,United Kingdom
553754,22296,HEART IVORY TRELLIS LARGE,12,1.65,16175.0,United Kingdom
576179,23202,JUMBO BAG VINTAGE LEAF,200,1.75,13694.0,United Kingdom
573496,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2.95,17841.0,United Kingdom
536477,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,1.95,16210.0,United Kingdom
539049,22840,ROUND CAKE TIN VINTAGE RED,12,6.95,15615.0,United Kingdom
568188,21993,FLORAL FOLK STATIONERY SET,3,1.25,16049.0,United Kingdom
540794,21324,HANGING MEDINA LANTERN SMALL,8,2.95,16034.0,United Kingdom
538080,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,0.85,17646.0,United Kingdom
550288,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1,0.85,17367.0,United Kingdom
573116,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,3.29,14525.0,United Kingdom
537207,22088,PAPER BUNTING COLOURED LACE,1,2.95,17402.0,United Kingdom
575612,22632,HAND WARMER RED RETROSPOT,12,2.1,17416.0,United Kingdom
536522,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,1.25,15012.0,United Kingdom
565324,85032D,YULETIDE IMAGES GIFT WRAP SET,2,0.65,13232.0,United Kingdom
561901,23166,MEDIUM CERAMIC TOP STORAGE JAR,288,1.25,14156.0,EIRE
545871,22148,EASTER CRAFT 4 CHICKS,12,1.95,17092.0,United Kingdom
569722,22193,RED DINER WALL CLOCK,4,8.5,12431.0,Australia
568690,23077,DOUGHNUT LIP GLOSS,40,1.25,16332.0,United Kingdom
570210,21172,PARTY METAL SIGN,1,1.45,13259.0,United Kingdom
570284,22726,ALARM CLOCK BAKELIKE GREEN,1,3.75,14419.0,United Kingdom
562161,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,5,0.83,17841.0,United Kingdom
538826,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2.55,12370.0,Cyprus
578942,23537,WALL ART I LOVE LONDON,1,4.95,17288.0,United Kingdom
573822,22866,HAND WARMER SCOTTY DOG DESIGN,12,2.1,15527.0,United Kingdom
568394,23494,VINTAGE DOILY DELUXE SEWING KIT,3,5.95,13314.0,United Kingdom
558763,23122,PARTY CHARMS 50 PIECES,4,0.83,12841.0,United Kingdom
562392,15056N,EDWARDIAN PARASOL NATURAL,3,5.95,15205.0,United Kingdom
565326,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,0.42,16706.0,United Kingdom
541510,22457,NATURAL SLATE HEART CHALKBOARD,3,2.95,14428.0,United Kingdom
537065,POST,POSTAGE,9,18.0,12567.0,France
538170,22198,LARGE POPCORN HOLDER,3,1.65,13969.0,United Kingdom
570272,21385,IVORY HANGING DECORATION  HEART,24,0.85,14297.0,United Kingdom
537144,21985,PACK OF 12 HEARTS DESIGN TISSUES,12,0.29,15880.0,United Kingdom
570721,22118,JOY WOODEN BLOCK LETTERS,3,4.95,13842.0,United Kingdom
557007,22569,FELTCRAFT CUSHION BUTTERFLY,6,3.75,12484.0,Spain
548780,22981,PANTRY APPLE CORER,12,1.45,13294.0,United Kingdom
555289,23207,LUNCH BAG ALPHABET DESIGN,10,1.65,15078.0,United Kingdom
543006,47590B,PINK HAPPY BIRTHDAY BUNTING,1,5.45,17975.0,United Kingdom
546013,21713,CITRONELLA CANDLE FLOWERPOT,1,2.1,16495.0,United Kingdom
577393,23347,I LOVE LONDON BEAKER,40,1.25,14031.0,United Kingdom
561891,23152,IVORY SWEETHEART WIRE LETTER RACK,1,3.75,15438.0,United Kingdom
544040,82582,AREA PATROLLED METAL SIGN,1,2.1,14701.0,United Kingdom
576854,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2.95,12993.0,United Kingdom
577049,21064,BOOM BOX SPEAKER BOYS,2,5.95,17397.0,United Kingdom
540907,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,12,0.85,13488.0,United Kingdom
540179,84763,ZINC FINISH 15CM PLANTER POTS,2,1.25,16033.0,United Kingdom
555400,85066,CREAM SWEETHEART MINI CHEST,7,10.95,14088.0,United Kingdom
540943,22804,CANDLEHOLDER PINK HANGING HEART,1,2.95,17841.0,United Kingdom
548909,22690,DOORMAT HOME SWEET HOME BLUE,2,7.95,12779.0,Poland
542659,21239,PINK  POLKADOT CUP,16,0.85,15738.0,United Kingdom
578270,23307,SET OF 60 PANTRY DESIGN CAKE CASES,1,1.25,14096.0,United Kingdom
537463,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,0.85,12681.0,France
576099,84992,72 SWEETHEART FAIRY CAKE CASES,24,0.55,13021.0,United Kingdom
578933,21259,VICTORIAN SEWING BOX SMALL,4,5.95,16923.0,United Kingdom
564367,POST,POSTAGE,1,18.0,12712.0,Germany
578942,23202,JUMBO BAG VINTAGE LEAF,1,2.08,17288.0,United Kingdom
568163,23320,GIANT 50'S CHRISTMAS CRACKER,2,2.89,14540.0,United Kingdom
545691,20829,GLITTER HANGING BUTTERFLY STRING,4,2.1,14161.0,United Kingdom
557878,21558,SKULL LUNCH BOX WITH CUTLERY,2,2.55,16940.0,United Kingdom
560491,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,1,1.65,12415.0,Australia
573909,23321,SMALL WHITE HEART OF WICKER,1,1.65,17813.0,United Kingdom
538198,20832,RED FLOCK LOVE HEART PHOTO FRAME,24,0.85,17827.0,United Kingdom
567184,22471,TV DINNER TRAY AIR HOSTESS,1,4.95,16033.0,United Kingdom
570000,22423,REGENCY CAKESTAND 3 TIER,1,12.75,12420.0,Cyprus
575319,22561,WOODEN SCHOOL COLOURING SET,12,1.65,14836.0,United Kingdom
536488,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,4.25,17897.0,United Kingdom
567878,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,0.42,16910.0,United Kingdom
548718,22728,ALARM CLOCK BAKELIKE PINK,30,3.75,14156.0,EIRE
537377,17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,12,2.1,15882.0,United Kingdom
563333,48184,DOORMAT ENGLISH ROSE,2,7.95,15996.0,United Kingdom
574702,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2.08,15839.0,United Kingdom
564256,23242,TREASURE TIN BUFFALO BILL,1,2.08,14796.0,United Kingdom
570672,84821,DANISH ROSE DELUXE COASTER,12,0.85,12536.0,France
567167,22727,ALARM CLOCK BAKELIKE RED,1,3.75,15547.0,United Kingdom
536804,84879,ASSORTED COLOUR BIRD ORNAMENT,48,1.69,14031.0,United Kingdom
556905,23301,GARDENERS KNEELING PAD KEEP CALM,1,1.65,16904.0,United Kingdom
548666,22840,ROUND CAKE TIN VINTAGE RED,3,7.95,13124.0,United Kingdom
577331,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,1.45,14667.0,United Kingdom
548708,21975,PACK OF 60 DINOSAUR CAKE CASES,7,0.55,13269.0,United Kingdom
555705,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2.95,14713.0,United Kingdom
537688,21903,MAN FLU METAL SIGN,12,2.1,17406.0,United Kingdom
570482,22386,JUMBO BAG PINK POLKADOT,1,2.08,17459.0,United Kingdom
574253,21892,TRADITIONAL WOODEN CATCH CUP GAME,12,1.25,15252.0,United Kingdom
562145,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,1.25,17656.0,United Kingdom
574898,23493,VINTAGE DOILY TRAVEL SEWING KIT,20,1.95,16242.0,United Kingdom
578935,23552,BICYCLE PUNCTURE REPAIR KIT,1,2.08,15351.0,United Kingdom
563840,84993A,75 GREEN PETIT FOUR CASES,24,0.42,14712.0,United Kingdom
539579,22694,WICKER STAR,4,2.1,16713.0,United Kingdom
556916,21983,PACK OF 12 BLUE PAISLEY TISSUES,2,0.29,16898.0,United Kingdom
570219,23199,JUMBO BAG APPLES,5,2.08,16809.0,United Kingdom
548308,21090,SET/6 COLLAGE PAPER PLATES,4,0.85,17220.0,United Kingdom
570466,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,10,0.85,16791.0,United Kingdom
547358,21086,SET/6 RED SPOTTY PAPER CUPS,4,0.65,15998.0,United Kingdom
573353,23300,GARDENERS KNEELING PAD CUP OF TEA,3,1.65,16115.0,United Kingdom
546528,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,6.75,15311.0,United Kingdom
577228,23515,EMBROIDERED RIBBON REEL DAISY,1,2.08,12391.0,Cyprus
538327,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,1.25,15514.0,United Kingdom
578534,23313,VINTAGE CHRISTMAS BUNTING,2,4.95,15725.0,United Kingdom
569640,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1.65,12471.0,Germany
552296,21080,SET/20 RED RETROSPOT PAPER NAPKINS,4,0.85,15518.0,United Kingdom
542530,51014A,"FEATHER PEN,HOT PINK",12,0.85,15365.0,United Kingdom
559421,21238,RED RETROSPOT CUP,8,0.85,12648.0,Germany
545072,85206A,CREAM FELT EASTER EGG BASKET,24,1.65,12781.0,Czech Republic
557262,22776,SWEETHEART CAKESTAND 3 TIER,1,9.95,16923.0,United Kingdom
569122,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,12,1.65,12694.0,France
547382,21984,PACK OF 12 PINK PAISLEY TISSUES,3,0.29,15457.0,United Kingdom
580757,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,4.25,13709.0,United Kingdom
571039,20772,GARDEN PATH JOURNAL,2,2.55,16121.0,United Kingdom
575919,21211,SET OF 72 SKULL PAPER  DOILIES,2,1.45,15311.0,United Kingdom
566021,48184,DOORMAT ENGLISH ROSE,4,8.25,15306.0,United Kingdom
554557,23112,PARISIENNE CURIO CABINET,2,7.5,15804.0,United Kingdom
561685,23199,JUMBO BAG APPLES,10,2.08,14315.0,United Kingdom
544471,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,3.75,18094.0,United Kingdom
541277,22563,HAPPY STENCIL CRAFT,6,1.25,12673.0,Germany
562161,22677,FRENCH BLUE METAL DOOR SIGN 2,3,1.25,17841.0,United Kingdom
566572,23119,PACK OF 6 LARGE FRUIT STRAWS,24,0.62,13488.0,United Kingdom
542237,84991,60 TEATIME FAIRY CAKE CASES,24,0.55,12347.0,Iceland
541268,22630,DOLLY GIRL LUNCH BOX,2,1.95,12872.0,United Kingdom
567656,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,7.46,14096.0,United Kingdom
574290,21695,SMALL SILVER FLOWER CANDLE POT,6,2.95,17403.0,United Kingdom
550627,22501,PICNIC BASKET WICKER LARGE,2,9.95,16633.0,United Kingdom
542898,82581,TOILET METAL SIGN,1,0.55,16110.0,United Kingdom
551277,M,Manual,1,1.25,13637.0,United Kingdom
573543,22217,T-LIGHT HOLDER HANGING LACE,4,1.25,17777.0,United Kingdom
545819,21317,GLASS SPHERE CANDLE STAND MEDIUM,4,5.45,16356.0,United Kingdom
559866,23254,CHILDRENS CUTLERY DOLLY GIRL,4,4.15,15795.0,United Kingdom
565475,84992,72 SWEETHEART FAIRY CAKE CASES,120,0.42,14156.0,EIRE
575694,21677,HEARTS  STICKERS,6,0.85,12748.0,United Kingdom
543828,22684,FRENCH BLUE METAL DOOR SIGN 9,10,1.25,14156.0,EIRE
557409,22084,PAPER CHAIN KIT EMPIRE,40,2.55,15410.0,United Kingdom
557888,82600,NO SINGING METAL SIGN,1,2.1,14656.0,United Kingdom
553141,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,3.25,15907.0,United Kingdom
544660,22662,LUNCH BAG DOLLY GIRL DESIGN,10,1.65,15078.0,United Kingdom
553198,21912,VINTAGE SNAKES & LADDERS,1,3.75,13752.0,United Kingdom
553351,23091,ZINC HERB GARDEN CONTAINER,2,6.25,18118.0,United Kingdom
573173,22589,CARDHOLDER GINGHAM STAR,6,2.89,12362.0,Belgium
572918,22730,ALARM CLOCK BAKELIKE IVORY,1,3.75,14379.0,United Kingdom
541848,21790,VINTAGE SNAP CARDS,2,0.85,17611.0,United Kingdom
557636,22355,CHARLOTTE BAG SUKI DESIGN,4,0.85,17841.0,United Kingdom
578914,23319,BOX OF 6 MINI 50'S CRACKERS,2,2.49,13782.0,United Kingdom
555589,22939,APRON APPLE DELIGHT,4,4.95,12802.0,Netherlands
575051,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2.95,15957.0,United Kingdom
574852,23234,BISCUIT TIN VINTAGE CHRISTMAS,3,2.89,15493.0,United Kingdom
543022,22767,TRIPLE PHOTO FRAME CORNICE,2,9.95,16771.0,United Kingdom
564856,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,8,3.29,12477.0,Germany
579559,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2.08,16764.0,United Kingdom
576857,84596G,SMALL CHOCOLATES PINK BOWL,1,0.42,12748.0,United Kingdom
545505,21320,GLASS CHALICE GREEN  LARGE,24,2.1,17856.0,United Kingdom
572037,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,8,2.89,17365.0,United Kingdom
537131,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,3.95,15716.0,United Kingdom
537051,85174,S/4 CACTI CANDLES,1,4.95,15708.0,United Kingdom
547048,22483,RED GINGHAM TEDDY BEAR,6,2.95,14911.0,EIRE
536945,22035,VINTAGE CARAVAN GREETING CARD,12,0.42,14083.0,United Kingdom
580608,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,2.95,16811.0,United Kingdom
576658,85114C,RED ENCHANTED FOREST PLACEMAT,8,1.65,14534.0,United Kingdom
561907,22781,GUMBALL MAGAZINE RACK,2,7.65,14060.0,United Kingdom
567341,22795,SWEETHEART RECIPE BOOK STAND,16,5.95,14961.0,United Kingdom
573769,23350,ROLL WRAP VINTAGE SPOT,12,1.25,13292.0,United Kingdom
544597,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2.95,16014.0,United Kingdom
578998,23214,JINGLE BELL HEART ANTIQUE GOLD,1,2.08,15436.0,United Kingdom
579516,22110,BIRD HOUSE HOT WATER BOTTLE,1,2.55,17841.0,United Kingdom
570823,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2.55,12691.0,France
581456,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2,2.1,17530.0,United Kingdom
571065,22553,PLASTERS IN TIN SKULLS,12,1.65,12613.0,Germany
547498,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,1.25,15021.0,United Kingdom
566756,23245,SET OF 3 REGENCY CAKE TINS,8,4.95,12457.0,Switzerland
577861,22617,BAKING SET SPACEBOY DESIGN,6,4.95,13924.0,United Kingdom
544479,20979,36 PENCILS TUBE RED RETROSPOT,128,1.06,14646.0,Netherlands
568569,23193,BUFFALO BILL TREASURE BOOK BOX,150,1.95,17857.0,United Kingdom
566172,22491,PACK OF 12 COLOURED PENCILS,12,0.85,17001.0,United Kingdom
565541,21368,MIRRORED WALL ART LADIES,4,0.75,14159.0,United Kingdom
571461,22659,LUNCH BOX I LOVE LONDON,1,1.95,16932.0,United Kingdom
552724,23053,RECYCLED ACAPULCO MAT PINK,2,8.25,13418.0,United Kingdom
579134,21063,PARTY INVITES JAZZ HEARTS,12,0.85,13115.0,United Kingdom
564556,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,0.85,12748.0,United Kingdom
548867,84991,60 TEATIME FAIRY CAKE CASES,2,0.55,14719.0,United Kingdom
544667,22993,SET OF 4 PANTRY JELLY MOULDS,72,1.06,17511.0,United Kingdom
578445,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,4.95,15005.0,United Kingdom
563565,20658,RED RETROSPOT LUGGAGE TAG,4,1.25,17338.0,United Kingdom
545416,85114B,IVORY ENCHANTED FOREST PLACEMAT,10,1.65,17770.0,United Kingdom
543657,85114A,BLACK ENCHANTED FOREST PLACEMAT,24,1.65,15133.0,United Kingdom
564302,23270,SET OF 2 CERAMIC PAINTED HEARTS,12,1.45,15932.0,United Kingdom
571942,21408,SPOTTY PINK DUCK DOORSTOP,3,4.25,17434.0,United Kingdom
578927,22382,LUNCH BAG SPACEBOY DESIGN,2,1.65,15747.0,United Kingdom
543652,21062,PARTY INVITES SPACEMAN,12,0.85,15544.0,United Kingdom
548404,22993,SET OF 4 PANTRY JELLY MOULDS,12,1.25,16398.0,United Kingdom
571909,21169,YOU'RE CONFUSING ME METAL SIGN,1,1.69,15006.0,United Kingdom
555158,22699,ROSES REGENCY TEACUP AND SAUCER,6,2.95,14842.0,United Kingdom
569843,23091,ZINC HERB GARDEN CONTAINER,2,6.25,14449.0,United Kingdom
569001,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,1.65,12703.0,Germany
545471,21164,HOME SWEET HOME METAL SIGN,6,2.95,15087.0,United Kingdom
563557,22085,PAPER CHAIN KIT SKULLS,6,2.95,15786.0,United Kingdom
541241,20866,BLUE ROSE FABRIC MIRROR,2,1.25,13782.0,United Kingdom
553410,84987,SET OF 36 TEATIME PAPER DOILIES,12,1.45,14320.0,United Kingdom
568183,21034,REX CASH+CARRY JUMBO SHOPPER,6,0.95,13991.0,United Kingdom
574063,21619,4 VANILLA BOTANICAL CANDLES,1,1.25,13271.0,United Kingdom
563166,79000,MOROCCAN TEA GLASS,600,0.65,18092.0,United Kingdom
563019,22795,SWEETHEART RECIPE BOOK STAND,6,6.75,17340.0,United Kingdom
577527,22509,SEWING BOX RETROSPOT DESIGN,2,16.95,17523.0,United Kingdom
578811,21251,DINOSAUR HEIGHT CHART STICKER SET,6,2.95,12438.0,Norway
573166,82494L,WOODEN FRAME ANTIQUE WHITE,12,2.95,13089.0,United Kingdom
578781,22602,RETROSPOT WOODEN HEART DECORATION,2,0.85,15872.0,United Kingdom
571296,22726,ALARM CLOCK BAKELIKE GREEN,1,3.75,13760.0,United Kingdom
578541,23504,PLAYING CARDS JUBILEE UNION JACK,6,1.25,14277.0,France
562558,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,3.25,13451.0,United Kingdom
568066,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2.55,14529.0,United Kingdom
569535,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,5.95,15044.0,United Kingdom
560451,21422,PORCELAIN ROSE SMALL,16,0.85,14911.0,EIRE
574029,23374,RED SPOT PAPER GIFT BAG,20,0.82,12955.0,United Kingdom
540372,21984,PACK OF 12 PINK PAISLEY TISSUES,24,0.29,13081.0,United Kingdom
565807,23133,LARGE IVORY HEART WALL ORGANISER,2,8.25,14334.0,United Kingdom
560035,85231G,ORANGE SCENTED SET/9 T-LIGHTS,6,0.85,17706.0,United Kingdom
576688,22436,12 COLOURED PARTY BALLOONS,20,0.65,16717.0,United Kingdom
545399,22740,POLKADOT PEN,48,0.85,14934.0,Channel Islands
577038,22710,WRAP I LOVE LONDON,25,0.42,14796.0,United Kingdom
563557,21500,PINK POLKADOT WRAP,25,0.42,15786.0,United Kingdom
556484,84673A,PINK FLY SWAT,3,0.65,16938.0,United Kingdom
538576,84879,ASSORTED COLOUR BIRD ORNAMENT,8,1.69,14498.0,United Kingdom
555514,82600,NO SINGING METAL SIGN,6,2.1,17071.0,United Kingdom
